"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"203","COD",2017,1,"OTT_CRU_>=120_0_0","24<40m","27.4.a",2835.01548,NA,NA,NA,NA,"NO",203
"204","COD",2017,1,"PTB_DEF_>=120_0_0","=40m","27.4.a",3837.9923,90156.6095,9966.9933,NA,NA,"NO",204
"205","COD",2017,1,"PTB_DEF_>=120_0_0","10<24m","27.4.a",1200.72877,25184.2973,2784.17512,NA,NA,"NO",205
"206","COD",2017,1,"PTB_DEF_>=120_0_0","24<40m","27.4.a",13300.5088,297258.4451,32862.51619,NA,NA,"NO",206
"207","COD",2017,1,"PTB_SPF_>=120_0_0","=40m","27.4.a",121.9644,1226.962,135.6431,NA,NA,"NO",207
"208","COD",2017,1,"SPR_DEF_>0_0_0","24<40m","27.4.a",2088.378,50338.126,5564.9799,NA,NA,"NO",208
"209","COD",2017,1,"SSC_DEF_>=120_0_0","24<40m","27.4.a",38744.5624336785,971342.62343555,107383.874092399,NA,NA,"NO",209
"210","COD",2017,2,"GNC_DEF_>0_0_0","24<40m","27.4.a",46236.69729,561129.02584,62033.934273,NA,NA,"NO",210
"211","COD",2017,2,"GNS_DEF_100-119_0_0","=40m","27.4.a",3420.247582,55476.88381,6133.080402,NA,NA,"NO",211
"212","COD",2017,2,"GNS_DEF_120-219_0_0","24<40m","27.4.a",67352.927263,757575.23784,83751.459885,NA,NA,"NO",212
"213","COD",2017,2,"GNS_DEF_71-89_0_0","=40m","27.4.a",10625.4096,194053.54937,21453.0075989,NA,NA,"NO",213
"214","COD",2017,2,"GNS_DEF_71-89_0_0","24<40m","27.4.a",150882.5036083,3450820.751543,381495.1392367,NA,NA,"NO",214
"215","COD",2017,2,"GNS_DEF_71-89_0_0","24<40m","27.4.b",42468.113352,1261914.07658,139507.123244,NA,NA,"NO",215
"216","COD",2017,2,"GNS_DEF_90-99_0_0","24<40m","27.4.a",74245.955194,1409837.511987,155860.3511513,NA,NA,"NO",216
"217","COD",2017,2,"GNS_SPF_71-89_0_0","24<40m","27.4.a",7369.979086,193247.7646,21363.931483,NA,NA,"NO",217
"218","COD",2017,2,"LLS_DEF_0_0_0","=40m","27.4.a",10687.89775,149505.6146,16528.14487,NA,NA,"NO",218
"219","COD",2017,2,"LLS_DEF_0_0_0","10<24m","27.4.b",10585.177032,323292.765478,35740.6620311,NA,NA,"NO",219
"220","COD",2017,2,"LLS_DEF_0_0_0","24<40m","27.4.a",3228.30589092812,52403.6427050628,5793.32750833011,NA,NA,"NO",220
"221","COD",2017,2,"MIS_MIS_0_0_0","=40m","27.4.a",12986.06827,196783.1067,21754.76464,NA,NA,"NO",221
"222","COD",2017,2,"MIS_MIS_0_0_0","10<24m","27.4.a",2922.77085,86888.1824,9605.66206,NA,NA,"NO",222
"223","COD",2017,2,"MIS_MIS_0_0_0","10<24m","27.4.b",5284.920285,161795.47255,17886.8138592,NA,NA,"NO",223
"224","COD",2017,2,"MIS_MIS_0_0_0","24<40m","27.4.a",24062.9480853533,NA,NA,NA,NA,"NO",224
"225","COD",2017,2,"OTB_CRU_>=120_0_0","=40m","27.4.a",2864.5208,30333.894,3353.473,NA,NA,"NO",225
"226","COD",2017,2,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",1924.93332,46566.2252,5147.98966,NA,NA,"NO",226
"227","COD",2017,2,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",65.17405,2711.3369,299.743772,NA,NA,"NO",227
"228","COD",2017,2,"OTB_CRU_32-69_0_0","24<40m","27.3.a.20",0,0,0,NA,NA,"NO",228
"229","COD",2017,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",15269.567311,NA,NA,NA,NA,"NO",229
"230","COD",2017,2,"OTB_DEF_>=120_0_0","10<24m","27.4.a",6278.082557,157533.70292,17415.666797,NA,NA,"NO",230
"231","COD",2017,2,"OTB_DEF_>=120_0_0","10<24m","27.4.b",1256.14522,36632.547,4049.8015,NA,NA,"NO",231
"232","COD",2017,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",19281.347848,343317.73989,37954.46393,NA,NA,"NO",232
"233","COD",2017,2,"OTB_DEF_16-31_0_0","10<24m","27.3.a.20",265,2795,308.99284,NA,NA,"NO",233
"234","COD",2017,2,"OTB_DEF_32-69_0_0","10<24m","27.4.a",15,224.80178,24.852286,NA,NA,"NO",234
"235","COD",2017,2,"OTB_SPF_>=120_0_0","=40m","27.4.a",3421.76415,NA,NA,NA,NA,"NO",235
"236","COD",2017,2,"OTT_CRU_>=120_0_0","24<40m","27.4.a",2174.57944,NA,NA,NA,NA,"NO",236
"237","COD",2017,2,"OTT_DEF_>=120_0_0","24<40m","27.4.a",6236.68921,NA,NA,NA,NA,"NO",237
"238","COD",2017,2,"PTB_CRU_>=120_0_0","=40m","27.4.a",1236.73987,23950.994,2647.83,NA,NA,"NO",238
"239","COD",2017,2,"PTB_CRU_>=120_0_0","10<24m","27.3.a.20",1749.68233,40526.1614,4480.2483,NA,NA,"NO",239
"240","COD",2017,2,"PTB_DEF_>=120_0_0","=40m","27.4.a",1119.10612,31098.8955,3438.0455,NA,NA,"NO",240
"241","COD",2017,2,"PTB_DEF_>=120_0_0","10<24m","27.4.a",3084.3323,76167.435,8420.46254,NA,NA,"NO",241
"242","COD",2017,2,"PTB_DEF_>=120_0_0","10<24m","27.4.b",1774.91964,NA,NA,NA,NA,"NO",242
"243","COD",2017,2,"PTB_DEF_>=120_0_0","24<40m","27.4.a",4936.50168,NA,NA,NA,NA,"NO",243
"244","COD",2017,2,"SPR_DEF_>0_0_0","24<40m","27.4.a",333.67105,9127.4495,1009.05786,NA,NA,"NO",244
"245","COD",2017,2,"SSC_DEF_>=120_0_0","24<40m","27.4.a",26381.3217919707,NA,NA,NA,NA,"NO",245
"246","COD",2017,3,"GNC_DEF_>0_0_0","24<40m","27.4.a",25410.2048,327007.87865,36151.374924,NA,NA,"NO",246
"247","COD",2017,3,"GNS_DEF_10-30_0_0","24<40m","27.4.a",2679.69373,29754.6002,3289.42992,NA,NA,"NO",247
"248","COD",2017,3,"GNS_DEF_120-219_0_0","10<24m","27.4.a",37459.162521,925920.1559,102362.328627,NA,NA,"NO",248
"249","COD",2017,3,"GNS_DEF_120-219_0_0","10<24m","27.4.b",7010.0974,186405.3518,20607.483231,NA,NA,"NO",249
"250","COD",2017,3,"GNS_DEF_120-219_0_0","24<40m","27.4.a",314014.481714,4138689.03798,457540.339992,NA,NA,"NO",250
"251","COD",2017,3,"GNS_DEF_120-219_0_0","24<40m","27.4.b",25706.76111,714677.93899,79009.077687,NA,NA,"NO",251
"252","COD",2017,3,"GNS_DEF_71-89_0_0","10<24m","27.4.a",6162.189957,147536.6004,16310.46637,NA,NA,"NO",252
"253","COD",2017,3,"GNS_DEF_71-89_0_0","10<24m","27.4.b",5726.849727,150631.9164,16652.65837,NA,NA,"NO",253
"254","COD",2017,3,"GNS_DEF_71-89_0_0","24<40m","27.4.a",31079.666084,343482.03405,37972.625957,NA,NA,"NO",254
"255","COD",2017,3,"GNS_DEF_90-99_0_0","10<24m","27.4.a",19691.69883,518515.22413,57322.895412,NA,NA,"NO",255
"256","COD",2017,3,"GNS_DEF_90-99_0_0","10<24m","27.4.b",52106.405111,1851632.4335,204701.662,NA,NA,"NO",256
"257","COD",2017,3,"GNS_DEF_90-99_0_0","24<40m","27.4.a",214249.42238,4659515.7773,515118.812027,NA,NA,"NO",257
"258","COD",2017,3,"GNS_DEF_90-99_0_0","24<40m","27.4.b",97416.401756,2504008.81179,276823.176086,NA,NA,"NO",258
"259","COD",2017,3,"LLS_DEF_0_0_0","10<24m","27.4.a",37876.513047,503369.00803,55648.450585,NA,NA,"NO",259
"260","COD",2017,3,"LLS_DEF_0_0_0","10<24m","27.4.b",64614.58236,2013578.964476,222605.217246,NA,NA,"NO",260
"261","COD",2017,3,"LLS_DEF_0_0_0","24<40m","27.4.a",1739.18848138838,25062.6613312707,2770.72733549464,NA,NA,"NO",261
"262","COD",2017,3,"MIS_MIS_0_0_0","10<24m","27.4.a",10895.2628,169776.933913,18769.17858,NA,NA,"NO",262
"263","COD",2017,3,"MIS_MIS_0_0_0","10<24m","27.4.b",4171.90744,123756.0145,13681.474587,NA,NA,"NO",263
"264","COD",2017,3,"MIS_MIS_0_0_0","24<40m","27.4.a",144310.28607,1881081.2319,207957.294668,NA,NA,"NO",264
"265","COD",2017,3,"OTB_DEF_>=120_0_0","=40m","27.4.a",7361.118726,NA,NA,NA,NA,"NO",265
"266","COD",2017,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",3050.413972,71729.4507,7929.83443,NA,NA,"NO",266
"267","COD",2017,3,"OTB_DEF_>=120_0_0","24<40m","27.4.b",1685.74897,59937.9877,6626.26469,NA,NA,"NO",267
"268","COD",2017,3,"OTB_SPF_>=120_0_0","=40m","27.4.a",1087.2832,NA,NA,NA,NA,"NO",268
"269","COD",2017,3,"PTB_CRU_>=120_0_0","=40m","27.4.a",4908.819649,115194.1658,12734.94498,NA,NA,"NO",269
"270","COD",2017,3,"PTB_DEF_>=120_0_0","=40m","27.4.a",1393.52999,46464.622,5136.7567,NA,NA,"NO",270
"271","COD",2017,3,"PTB_DEF_>=120_0_0","10<24m","27.4.a",16857.178698,367346.22237,40610.859017,NA,NA,"NO",271
"272","COD",2017,3,"PTB_DEF_>=120_0_0","10<24m","27.4.b",587.64983,11981.9155,1324.62488,NA,NA,"NO",272
"273","COD",2017,3,"SSC_DEF_>=120_0_0","10<24m","27.4.b",1743.541322,39696.0211,4388.47488,NA,NA,"NO",273
"274","COD",2017,3,"SSC_DEF_>=120_0_0","24<40m","27.4.a",36270.3953647547,NA,NA,NA,NA,"NO",274
"275","COD",2017,4,"GNC_DEF_>0_0_0","24<40m","27.4.a",857.89792,11305.2481,1249.81734,NA,NA,"NO",275
"276","COD",2017,4,"GNS_DEF_120-219_0_0","10<24m","27.4.a",25712.607818,769370.94047,85055.503383,NA,NA,"NO",276
"277","COD",2017,4,"GNS_DEF_120-219_0_0","10<24m","27.4.b",9434.97769,272979.511,30178.43516,NA,NA,"NO",277
"278","COD",2017,4,"GNS_DEF_120-219_0_0","24<40m","27.4.a",127775.389367,1937402.48872,214183.717607,NA,NA,"NO",278
"279","COD",2017,4,"GNS_DEF_120-219_0_0","24<40m","27.4.b",5293.867591,178410.447,19723.63145,NA,NA,"NO",279
"280","COD",2017,4,"GNS_DEF_71-89_0_0","10<24m","27.4.a",2168.564692,61872.1058,6840.08463,NA,NA,"NO",280
"281","COD",2017,4,"GNS_DEF_71-89_0_0","10<24m","27.4.b",1696.63676,48283.7817,5337.86931,NA,NA,"NO",281
"282","COD",2017,4,"GNS_DEF_71-89_0_0","24<40m","27.4.a",29444.356532,360748.84703,39881.506267,NA,NA,"NO",282
"283","COD",2017,4,"GNS_DEF_90-99_0_0","10<24m","27.4.a",22983.77513,887864.4148,98155.18589,NA,NA,"NO",283
"284","COD",2017,4,"GNS_DEF_90-99_0_0","10<24m","27.4.b",9944.585835,336927.03747,37247.958601,NA,NA,"NO",284
"285","COD",2017,4,"GNS_DEF_90-99_0_0","24<40m","27.4.a",159213.557938,NA,NA,NA,NA,"NO",285
"286","COD",2017,4,"GNS_DEF_90-99_0_0","24<40m","27.4.b",7672.85347,268019.45144,29630.08088,NA,NA,"NO",286
"287","COD",2017,4,"LLS_DEF_0_0_0","10<24m","27.3.a.20",1093.1568,57948.368,6406.3079,NA,NA,"NO",287
"288","COD",2017,4,"LLS_DEF_0_0_0","10<24m","27.4.a",15729.67602,202318.1322,22366.67463,NA,NA,"NO",288
"289","COD",2017,4,"LLS_DEF_0_0_0","10<24m","27.4.b",82077.102876,2002401.35895,221369.49241,NA,NA,"NO",289
"290","COD",2017,4,"MIS_MIS_0_0_0","=40m","27.4.a",2,33.1895661227254,3.66917291399954,NA,NA,"NO",290
"291","COD",2017,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",109.768891,2624.1256,290.10235,NA,NA,"NO",291
"292","COD",2017,4,"MIS_MIS_0_0_0","10<24m","27.4.a",808.98775,27227.1774,3010.01865,NA,NA,"NO",292
"293","COD",2017,4,"MIS_MIS_0_0_0","10<24m","27.4.b",36886.270381,1315095.8278,145386.48383,NA,NA,"NO",293
"294","COD",2017,4,"MIS_MIS_0_0_0","24<40m","27.4.a",98801.8842485637,1426082.58999494,157656.283868131,NA,NA,"NO",294
"295","COD",2017,4,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",9.381131,203.7082,22.52035,NA,NA,"NO",295
"296","COD",2017,4,"OTB_DEF_>=120_0_0","=40m","27.4.a",689.2551,6713.8625,742.2309,NA,NA,"NO",296
"297","COD",2017,4,"OTB_DEF_>=120_0_0","10<24m","27.4.a",6741.595082,218578.9061,24164.33728,NA,NA,"NO",297
"298","COD",2017,4,"OTB_DEF_>=120_0_0","10<24m","27.4.b",482.25943,13467.2643,1488.83309,NA,NA,"NO",298
"299","COD",2017,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",19539.7338,NA,NA,NA,NA,"NO",299
"300","COD",2017,4,"OTB_DEF_>0_0_0","10<24m","27.4.a",1231.544343,47463.36138,5247.169892,NA,NA,"NO",300
"301","COD",2017,4,"OTB_DEF_>0_0_0","10<24m","27.4.b",631.0259,14144.275,1563.6777,NA,NA,"NO",301
"302","COD",2017,4,"OTB_DEF_32-69_0_0","10<24m","27.4.a",157.342029250354,3473.77389929278,384.032649589816,NA,NA,"NO",302
"303","COD",2017,4,"OTB_DEF_32-69_0_0","24<40m","27.4.a",42.804492,853.7673,94.385682,NA,NA,"NO",303
"304","COD",2017,4,"OTT_DEF_>=120_0_0","24<40m","27.4.a",19166.65023,NA,NA,NA,NA,"NO",304
"305","COD",2017,4,"PTB_DEF_>=120_0_0","=40m","27.4.a",15620.81674,NA,NA,NA,NA,"NO",305
"306","COD",2017,4,"PTB_DEF_>=120_0_0","10<24m","27.4.a",5119.224506,97988.1964,10832.792885,NA,NA,"NO",306
"307","COD",2017,4,"SPR_DEF_>0_0_0","24<40m","27.4.a",1006.33922,23707.07,2620.8638,NA,NA,"NO",307
"308","COD",2017,4,"SSC_DEF_>=120_0_0","10<24m","27.4.b",2772.171477,79230.35504,8759.07352,NA,NA,"NO",308
"309","COD",2017,4,"SSC_DEF_>=120_0_0","24<40m","27.4.a",20444.5632274912,NA,NA,NA,NA,"NO",309
"310","COD",2018,1,"GNC_DEF_>0_0_0","24<40m","27.4.a",134840.121576744,2148917.68382407,237567.147782119,NA,NA,"NO",310
"311","COD",2018,1,"GNS_CRU_120-219_0_0","=40m","27.4.a",27682.6927960769,325716.017097967,36008.5571222144,NA,NA,"NO",311
"312","COD",2018,1,"GNS_CRU_90-99_0_0","10<24m","27.4.a",42197.8472500492,1309311.87843691,144747.046784957,NA,NA,"NO",312
"313","COD",2018,1,"GNS_CRU_90-99_0_0","24<40m","27.4.a",4936.19832760374,118587.396421381,13110.0738491765,NA,NA,"NO",313
"314","COD",2018,1,"GNS_DEF_>=220_0_0","24<40m","27.4.a",1846.53034153641,46087.0342717939,5095.01381281536,NA,NA,"NO",314
"315","COD",2018,1,"GNS_DEF_120-219_0_0","24<40m","27.4.a",166069.901664517,2098178.82610494,231957.865583553,NA,NA,"NO",315
"316","COD",2018,1,"GNS_DEF_71-89_0_0","=40m","27.4.a",172.324667232042,2183.32706228481,241.371173389711,NA,NA,"NO",316
"317","COD",2018,1,"GNS_DEF_71-89_0_0","24<40m","27.4.a",50477.4119067711,721221.823760272,79732.5150603456,NA,NA,"NO",317
"318","COD",2018,1,"GNS_DEF_90-99_0_0","10<24m","27.4.a",50778.7849313847,1717048.24719605,189823.117824018,NA,NA,"NO",318
"319","COD",2018,1,"GNS_DEF_90-99_0_0","24<40m","27.4.a",226714.407387038,6088861.92642814,673135.863690483,NA,NA,"NO",319
"320","COD",2018,1,"LLS_DEF_0_0_0","10<24m","27.3.a.20",616.5495261241,23381.0930974684,2584.82660411133,NA,NA,"NO",320
"321","COD",2018,1,"LLS_DEF_0_0_0","10<24m","27.4.a",4320.75221926719,142938.574759619,15802.1453168254,NA,NA,"NO",321
"322","COD",2018,1,"LLS_DEF_0_0_0","10<24m","27.4.b",90468.1495169398,2661982.21212544,294287.457514891,NA,NA,"NO",322
"323","COD",2018,1,"MIS_MIS_0_0_0","24<40m","27.4.a",249609.620736208,NA,NA,NA,NA,"NO",323
"324","COD",2018,1,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",31.1,331.1,36.6037672,NA,NA,"NO",324
"325","COD",2018,1,"OTB_DEF_>=120_0_0","24<40m","27.3.a.20",2353.09379124027,76356.2830141681,8441.33979978231,NA,NA,"NO",325
"326","COD",2018,1,"OTB_DEF_>=120_0_0","24<40m","27.4.a",29889.7264365186,NA,NA,NA,NA,"NO",326
"327","COD",2018,1,"OTB_DEF_>=120_0_0","24<40m","27.4.b",768.239579962415,22598.3084534878,2498.28819614999,NA,NA,"NO",327
"328","COD",2018,1,"OTB_DEF_32-69_0_0","10<24m","27.3.a.20",12,183.788,20.318130976,NA,NA,"NO",328
"329","COD",2018,1,"OTB_DEF_32-69_0_0","24<40m","27.4.a",182.705065459096,2958.44036638701,327.061499384817,NA,NA,"NO",329
"330","COD",2018,1,"OTB_SPF_>=120_0_0","24<40m","27.4.a",3881.65249887454,122915.084270519,13588.5083962744,NA,NA,"NO",330
"331","COD",2018,1,"OTT_DEF_>=120_0_0","24<40m","27.4.a",12386.3912223678,NA,NA,NA,NA,"NO",331
"332","COD",2018,1,"PTB_DEF_>=120_0_0","10<24m","27.4.a",6647.22736095635,NA,NA,NA,NA,"NO",332
"333","COD",2018,1,"SSC_DEF_>=120_0_0","24<40m","27.4.a",2250.31263671617,60028.4259493164,6636.26254554882,NA,NA,"NO",333
"334","COD",2018,2,"GNC_DEF_>0_0_0","24<40m","27.4.a",36439.4507404521,521270.967672631,57627.5480181447,NA,NA,"NO",334
"335","COD",2018,2,"GNS_CRU_90-99_0_0","24<40m","27.4.a",69455.56925628,1826599.62800847,201934.242075592,NA,NA,"NO",335
"336","COD",2018,2,"GNS_DEF_120-219_0_0","24<40m","27.4.a",46058.4322421058,NA,NA,NA,NA,"NO",336
"337","COD",2018,2,"GNS_DEF_71-89_0_0","24<40m","27.4.a",8681.12237669929,95170.8997307981,10521.3333070392,NA,NA,"NO",337
"338","COD",2018,2,"GNS_DEF_90-99_0_0","24<40m","27.4.a",85368.9740601814,2187060.98228006,241783.965713025,NA,NA,"NO",338
"339","COD",2018,2,"GNS_DEF_90-99_0_0","24<40m","27.4.b",5506.42550429168,168919.471812299,18674.3854477933,NA,NA,"NO",339
"340","COD",2018,2,"GNS_SPF_120-219_0_0","24<40m","27.4.a",52.2826681246583,439.17441224713,48.5516096227447,NA,NA,"NO",340
"341","COD",2018,2,"GNS_SPF_90-99_0_0","24<40m","27.4.b",27852.2321886416,880501.103989364,97341.1580482322,NA,NA,"NO",341
"342","COD",2018,2,"LLS_DEF_0_0_0","=40m","27.4.a",7737.19869517893,117844.801609681,13027.9785075535,NA,NA,"NO",342
"343","COD",2018,2,"LLS_DEF_0_0_0","=40m","27.4.b",89208.6365463373,1385803.50447919,153203.349027183,NA,NA,"NO",343
"344","COD",2018,2,"LLS_DEF_0_0_0","10<24m","27.4.a",13626.382102107,300656.244599138,33238.1491529239,NA,NA,"NO",344
"345","COD",2018,2,"LLS_DEF_0_0_0","10<24m","27.4.b",86000.2849025153,2145548.05261865,237194.628313097,NA,NA,"NO",345
"346","COD",2018,2,"LLS_DEF_0_0_0","24<40m","27.4.a",2392.99517142701,44454.032868583,4914.48224168759,NA,NA,"NO",346
"347","COD",2018,2,"MIS_MIS_0_0_0","=40m","27.4.b",3665.50490771333,52062.7441824123,5755.64049485404,NA,NA,"NO",347
"348","COD",2018,2,"MIS_MIS_0_0_0","10<24m","27.4.a",1505.49166813554,29191.4752590966,3227.17597284365,NA,NA,"NO",348
"349","COD",2018,2,"MIS_MIS_0_0_0","10<24m","27.4.b",7874.77552363675,206227.102814165,22798.8186703116,NA,NA,"NO",349
"350","COD",2018,2,"MIS_MIS_0_0_0","24<40m","27.4.a",193928.522651241,NA,NA,NA,NA,"NO",350
"351","COD",2018,2,"MIS_MIS_0_0_0","24<40m","27.4.b",24.5611510791367,506.573741007194,56.0027402158273,NA,NA,"NO",351
"352","COD",2018,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",7471.79772279824,NA,NA,NA,NA,"NO",352
"353","COD",2018,2,"OTB_DEF_>=120_0_0","24<40m","27.3.a.20",298.533987623457,8222.37820951704,909.000355818528,NA,NA,"NO",353
"354","COD",2018,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",87254.5577661384,NA,NA,NA,NA,"NO",354
"355","COD",2018,2,"OTB_DEF_>=120_0_0","24<40m","27.4.b",2439.4092597779,38514.9129703556,4257.90065869875,NA,NA,"NO",355
"356","COD",2018,2,"OTB_DEF_32-69_0_0","10<24m","27.4.a",58,787,87.004424,NA,NA,"NO",356
"357","COD",2018,2,"OTB_DEF_32-69_0_0","24<40m","27.4.a",55.0909090909091,1052.45454545455,116.350954909091,NA,NA,"NO",357
"358","COD",2018,2,"OTB_DEF_90-99_0_0","10<24m","27.3.a.20",30.6594427244582,346.577616099071,38.3148486149845,NA,NA,"NO",358
"359","COD",2018,2,"OTB_SPF_>=120_0_0","=40m","27.4.a",996.637341913884,24005.3093802027,2653.83496260018,NA,NA,"NO",359
"360","COD",2018,2,"OTB_SPF_>=120_0_0","24<40m","27.3.a.20",1055.5555175203,34010.4340840379,3759.92150885858,NA,NA,"NO",360
"361","COD",2018,2,"OTB_SPF_>=120_0_0","24<40m","27.4.a",2350.338470246,83068.567508787,9183.39627523142,NA,NA,"NO",361
"362","COD",2018,2,"OTB_SPF_>=120_0_0","24<40m","27.4.b",624.180640523683,15044.3693348099,1663.1851187019,NA,NA,"NO",362
"363","COD",2018,2,"OTT_CRU_>=120_0_0","24<40m","27.4.a",6758.80363429738,NA,NA,NA,NA,"NO",363
"364","COD",2018,2,"OTT_DEF_>=120_0_0","24<40m","27.4.a",16288.0987267407,NA,NA,NA,NA,"NO",364
"365","COD",2018,2,"PTB_DEF_>=120_0_0","=40m","27.4.a",4671.99704762058,NA,NA,NA,NA,"NO",365
"366","COD",2018,2,"PTB_DEF_>=120_0_0","10<24m","27.3.a.20",590.170687673488,12710.0148708189,1405.11756399877,NA,NA,"NO",366
"367","COD",2018,2,"PTB_DEF_>=120_0_0","10<24m","27.4.a",3678.61115756663,62085.1581231214,6863.63840082732,NA,NA,"NO",367
"368","COD",2018,2,"PTB_SPF_>=120_0_0","=40m","27.4.a",1122.15663437006,27392.5512479945,3028.30132556828,NA,NA,"NO",368
"369","COD",2018,2,"SPR_DEF_>0_0_0","24<40m","27.4.a",6606.94007797518,NA,NA,NA,NA,"NO",369
"370","COD",2018,2,"SSC_DEF_>=120_0_0","24<40m","27.3.a.20",17.8145695364238,452.66821192053,50.0433761642384,NA,NA,"NO",370
"371","COD",2018,2,"SSC_DEF_>=120_0_0","24<40m","27.4.a",6434.96662782893,173865.780353798,19221.2097496731,NA,NA,"NO",371
"372","COD",2018,2,"SSC_DEF_>=120_0_0","24<40m","27.4.b",2894.40342013214,134853.756638416,14908.3525038902,NA,NA,"NO",372
"373","COD",2018,3,"GNS_CRU_120-219_0_0","10<24m","27.4.a",21055.729244878,563822.187581781,62331.6704815411,NA,NA,"NO",373
"374","COD",2018,3,"GNS_CRU_71-89_0_0","10<24m","27.4.a",16884.4204167788,602752.279937382,66635.4700516375,NA,NA,"NO",374
"375","COD",2018,3,"GNS_CRU_90-99_0_0","10<24m","27.4.a",782.833263585427,32781.2701506369,3624.0349776932,NA,NA,"NO",375
"376","COD",2018,3,"GNS_CRU_90-99_0_0","24<40m","27.4.a",64476.2210065773,NA,NA,NA,NA,"NO",376
"377","COD",2018,3,"GNS_DEF_120-219_0_0","10<24m","27.4.b",21188.0746700966,649037.732441656,71752.4193968899,NA,NA,"NO",377
"378","COD",2018,3,"GNS_DEF_120-219_0_0","24<40m","27.4.a",144409.876762723,2153565.98213659,238081.026457165,NA,NA,"NO",378
"379","COD",2018,3,"GNS_DEF_120-219_0_0","24<40m","27.4.b",5539.91179903165,172041.363077245,19019.5167709156,NA,NA,"NO",379
"380","COD",2018,3,"GNS_DEF_71-89_0_0","10<24m","27.4.b",15688.725482404,586205.351156303,64806.1739810316,NA,NA,"NO",380
"381","COD",2018,3,"GNS_DEF_71-89_0_0","24<40m","27.4.a",33990.6052243119,470921.051513394,52061.2640869087,NA,NA,"NO",381
"382","COD",2018,3,"GNS_DEF_90-99_0_0","10<24m","27.4.a",22.3410852713178,513.84496124031,56.8065881550388,NA,NA,"NO",382
"383","COD",2018,3,"GNS_DEF_90-99_0_0","24<40m","27.4.a",58452.2078035845,1494691.32852775,165241.1157514,NA,NA,"NO",383
"384","COD",2018,3,"GNS_DEF_90-99_0_0","24<40m","27.4.b",49328.0815208602,1664487.5344812,184012.425911965,NA,NA,"NO",384
"385","COD",2018,3,"GNS_SPF_120-219_0_0","24<40m","27.4.a",13542.5064030582,191801.25518424,21204.0123631281,NA,NA,"NO",385
"386","COD",2018,3,"GNS_SPF_120-219_0_0","24<40m","27.4.b",3685.65559875712,112041.990704653,12386.4661563809,NA,NA,"NO",386
"387","COD",2018,3,"GNS_SPF_90-99_0_0","24<40m","27.4.a",9499.91741571737,187734.614278569,20754.4370777244,NA,NA,"NO",387
"388","COD",2018,3,"GNS_SPF_90-99_0_0","24<40m","27.4.b",5167.11907317536,148777.170854438,16447.6137922998,NA,NA,"NO",388
"389","COD",2018,3,"LLS_DEF_0_0_0","=40m","27.4.a",89027.7291162307,1179557.55187972,130402.446475407,NA,NA,"NO",389
"390","COD",2018,3,"LLS_DEF_0_0_0","=40m","27.4.b",69598.8277889855,989607.238871634,109403.059471737,NA,NA,"NO",390
"391","COD",2018,3,"LLS_DEF_0_0_0","=40m","27.6.a",6359.63423624459,95347.6093590173,10540.8689098581,NA,NA,"NO",391
"392","COD",2018,3,"LLS_DEF_0_0_0","10<24m","27.4.a",13448.2880760683,187395.577830887,20716.9559203603,NA,NA,"NO",392
"393","COD",2018,3,"LLS_DEF_0_0_0","10<24m","27.4.b",53240.4904250278,1720987.72416521,190258.634881912,NA,NA,"NO",393
"394","COD",2018,3,"LLS_DEF_0_0_0","24<40m","27.4.a",1273.94970386052,22224.959056009,2457.0136735599,NA,NA,"NO",394
"395","COD",2018,3,"MIS_MIS_0_0_0","=40m","27.4.b",3099.09458752976,46300.8492912302,5118.65149084409,NA,NA,"NO",395
"396","COD",2018,3,"MIS_MIS_0_0_0","10<24m","27.4.a",147.188174823312,3071.27925007011,339.53606365375,NA,NA,"NO",396
"397","COD",2018,3,"MIS_MIS_0_0_0","10<24m","27.4.b",4808.48318953248,124536.568491299,13767.76671985,NA,NA,"NO",397
"398","COD",2018,3,"MIS_MIS_0_0_0","24<40m","27.4.a",222118.190587127,NA,NA,NA,NA,"NO",398
"399","COD",2018,3,"MIS_MIS_0_0_0","24<40m","27.4.b",1994.58553827946,36417.6539490653,4026.04447937706,NA,NA,"NO",399
